vector_name,first_byte,first_nibble,last_byte,last_nibble,bytes_hex,field_index,status,pdf_page,visual_anchor,notes
set-record-name-with-space-56,29,1,29,1,01,23,manual_documented,12,"Right column diagram '(23) Preamplifier setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,29,2,29,2,01,23,manual_derived,12,"Right column diagram '(23) Preamplifier setting': the right nibble, leader '0=OFF / 1=ON'.",1=ON chosen from the printed enumeration.
set-record-name-with-space-56,30,1,30,1,00,24,manual_documented,12,"Right column diagram '(24) Antenna setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,30,2,30,2,00,24,manual_derived,12,"Right column diagram '(24) Antenna setting': the right nibble, leader '0=ANT1 / 1=ANT2 / 2=ANT3'.",0=ANT1 chosen from the printed enumeration.
set-record-name-with-space-56,31,1,31,1,00,25,manual_documented,12,"Right column diagram '(25) IP plus (IP+) function': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,31,2,31,2,00,25,manual_derived,12,"Right column diagram '(25) IP plus (IP+) function': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-56,32,-,40,-,54 45 53 54 20 4E 41 4D 45,26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34,inherited_assumed,,,The nine characters T E S T space N A M E in 7-bit ASCII. No character-code table is printed anywhere in this guide.
set-record-name-with-space-56,41,-,47,-,20 20 20 20 20 20 20,35 | 36 | 37 | 38 | 39 | 40 | 41,inherited_assumed,,,Seven ASCII spaces padding the 16-byte name field. The guide prints no pad value for a name shorter than 16 characters.
set-record-name-with-space-56,48,1,48,1,01,42,manual_documented,14,"Left column, section 'For receiving a dPMR signal', diagram '(42) Digital squelch (D.SQL) type': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,48,2,48,2,01,42,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(42) Digital squelch (D.SQL) type': the right nibble, leader '0=OFF / 1=COM ID / 2=CC'.",1=COM ID chosen from the printed enumeration.
set-record-name-with-space-56,49,1,49,1,01,43,manual_documented,14,"Left column, section 'For receiving a dPMR signal', diagram '(43), (44) COM ID': nibble 1, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,49,2,49,2,01,43,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(43), (44) COM ID': nibble 2, leader '100th position: 0 ~ 2'.",COM ID 123; digit within the printed range 0-2.
set-record-name-with-space-56,50,-,50,-,23,44,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(43), (44) COM ID': nibbles 3 and 4, leaders '10th position: 0 ~ 9' and 'Once position: 0 ~ 9'.",COM ID 123; both digits within their printed ranges.
set-record-name-with-space-56,51,-,51,-,12,45,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(45) CC': the two nibbles, whose leaders run left to right '10th position: 0 ~ 6' then 'Once position: 0 ~ 9'.",CC 12 written into the drawn nibble order; both digits within their printed ranges.
set-record-name-with-space-56,52,1,52,1,00,46,manual_documented,14,"Left column, section 'For receiving a dPMR signal', diagram '(46) Scrambler (SCRM) setting': the left nibble, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,52,2,52,2,00,46,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(46) Scrambler (SCRM) setting': the right nibble, leader '0=OFF / 1=ON'.",0=OFF chosen from the printed enumeration.
set-record-name-with-space-56,53,1,53,1,00,47,manual_documented,14,"Left column, section 'For receiving a dPMR signal', diagram '(47) ~ (49) Scrambler key': nibble 1, printed '0', leader '0 (Fixed)'.",
set-record-name-with-space-56,53,2,53,2,00,47,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(47) ~ (49) Scrambler key': nibble 2, leader '10000th position: 0 ~ 3'.",Key 00000 chosen; digit within the printed range 0-3.
set-record-name-with-space-56,54,-,54,-,00,48,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(47) ~ (49) Scrambler key': nibbles 3 and 4, leaders '1000th position: 0 ~ 9' and '100th position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-56,55,-,55,-,00,49,manual_derived,14,"Left column, section 'For receiving a dPMR signal', diagram '(47) ~ (49) Scrambler key': nibbles 5 and 6, leaders '10th position: 0 ~ 9' and 'Once position: 0 ~ 9'.",Key 00000 chosen; both digits within their printed ranges.
set-record-name-with-space-56,56,-,56,-,FD,-,structural,3,"Page-2 frame diagram 'Controller to IC-R8600': cell 7 of the upper row printed 'FD', leader 'End of message code (fixed)'.",
